Unnamed: 0,UniqueID,Section_a,Section_b,Section_c,Section_de,Section_f,Section_g,Section_h,Section_t,Section_ij,y_TotalFactors
21919,32666,2,2,1,1,0,1,0,0,0,5.0
21920,32666,0,1,0,1,0,1,0,0,0,3.0
21922,32671,3,3,1,4,1,3,1,1,0,8.0
21923,32671,4,2,4,2,2,0,1,0,1,7.0
21924,32671,0,0,0,0,0,0,0,0,0,0.0
21968,32749,2,1,2,3,2,0,0,1,0,6.0
21969,32749,2,2,1,2,1,0,0,1,0,6.0
21970,32749,0,0,0,0,0,0,0,0,0,0.0
21973,32755,2,2,0,1,1,1,0,0,0,5.0
21974,32755,1,1,1,2,1,3,1,1,0,8.0
21975,32755,0,1,0,0,1,1,0,0,0,3.0
21983,32765,4,0,0,2,1,0,0,1,0,4.0
21984,32765,4,4,0,4,4,2,3,0,1,7.0
21985,32765,3,2,0,0,2,1,0,0,0,4.0
21998,32782,2,1,3,1,1,0,1,0,2,7.0
21999,32782,0,2,3,2,1,0,0,0,0,5.0
22000,32782,0,1,2,0,0,0,0,0,0,3.0
22014,32804,0,0,0,0,0,0,0,1,0,1.0
22015,32804,0,0,1,0,1,0,0,1,0,3.0
22016,32804,1,0,1,0,2,1,0,1,0,5.0
22028,32820,1,4,3,4,1,2,0,3,1,8.0
22029,32820,3,4,4,4,4,1,4,3,2,9.0
22030,32820,4,0,2,4,3,1,0,3,0,6.0
22081,32873,0,1,0,1,1,1,0,0,0,4.0
22082,32873,0,0,2,0,0,1,0,0,0,2.0
22083,32873,0,0,0,0,0,0,0,0,0,0.0
22107,32901,1,1,0,1,0,1,0,0,0,4.0
22108,32901,3,4,0,2,1,1,0,0,1,6.0
22109,32901,0,0,0,1,3,0,0,0,0,2.0
22110,32904,2,0,1,3,3,1,0,0,0,6.0
22111,32904,1,0,2,1,2,1,0,0,0,5.0
22112,32904,0,0,1,0,1,1,0,0,0,4.0
22111,32904,1,0,2,1,2,1,0,0,0,5.0
22112,32904,0,0,1,0,1,1,0,0,0,4.0
22113,32904,0,0,0,0,0,0,0,0,0,0.0
22126,32918,3,3,3,4,3,1,0,0,2,7.0
22127,32918,3,2,2,2,2,1,0,0,0,7.0
22128,32918,0,0,0,0,0,0,0,0,0,0.0
22129,32919,2,3,0,4,2,1,0,0,1,6.0
22130,32919,1,2,1,2,0,1,1,0,0,7.0
22131,32919,1,0,0,2,0,1,0,0,0,3.0
22142,32934,1,0,0,1,2,0,1,3,0,5.0
22143,32934,0,0,1,0,2,0,2,1,0,4.0
22144,32934,3,3,1,4,2,0,2,0,3,7.0
22148,32942,1,0,3,4,3,2,3,1,2,8.0
22149,32942,0,0,0,0,0,1,0,0,0,1.0
22150,32942,0,0,1,0,0,0,0,1,0,3.0
22152,32949,0,0,0,0,0,1,0,0,0,1.0
22153,32949,0,0,0,0,0,2,0,0,0,1.0
22154,32949,1,4,0,1,0,2,1,0,1,6.0
22162,32959,1,1,2,2,3,2,4,0,1,8.0
22163,32959,0,2,0,0,2,1,1,0,1,5.0
22164,32959,0,2,1,0,1,1,1,0,0,5.0
22192,32995,4,3,3,4,2,1,1,3,1,9.0
22193,32995,2,1,1,2,1,4,0,1,0,7.0
22194,32995,0,0,0,0,1,4,0,1,0,3.0
22200,33000,4,3,3,3,1,2,2,1,3,9.0
22201,33000,3,0,2,2,2,2,1,1,1,8.0
22202,33000,3,0,3,1,0,2,1,0,2,6.0
22206,33011,0,0,0,0,0,0,0,0,0,0.0
22207,33011,0,0,0,0,0,0,0,0,0,1.0
22208,33011,0,0,0,0,0,0,0,0,0,0.0
22223,33029,0,1,0,0,0,0,0,0,0,1.0
22224,33029,0,1,0,0,0,0,0,0,0,1.0
22225,33029,0,0,0,0,0,0,0,1,0,1.0
22226,33031,2,1,2,3,2,4,1,1,0,8.0
22227,33031,2,0,1,2,2,3,0,1,0,6.0
22228,33031,3,0,3,3,2,1,0,0,0,5.0
22229,33032,0,0,0,0,0,0,0,0,0,0.0
22230,33032,0,0,0,0,0,0,0,0,0,0.0
22231,33032,0,0,0,0,0,1,0,0,0,1.0
22233,33034,4,2,0,2,1,1,0,0,0,6.0
22234,33034,3,2,2,1,2,0,2,0,2,7.0
22235,33034,0,0,3,1,0,0,0,0,0,2.0
22238,33037,2,1,2,2,2,2,0,0,0,7.0
22239,33037,0,0,2,1,1,1,0,0,2,5.0
22240,33037,0,0,1,1,0,0,0,0,0,3.0
22272,33101,3,3,2,2,2,1,3,3,3,9.0
22273,33101,0,3,2,2,1,4,1,1,2,8.0
22274,33101,0,2,1,0,2,2,1,1,0,7.0
22353,33257,3,1,1,3,0,3,3,1,4,8.0
22354,33257,3,1,3,3,3,3,4,1,4,9.0
22355,33257,0,0,0,0,0,1,0,1,0,3.0
22401,33351,0,0,0,2,2,2,3,1,0,5.0
22402,33351,0,0,0,1,0,0,0,0,0,1.0
22403,33351,0,0,0,0,0,0,0,0,0,0.0
22412,33370,0,2,2,0,1,0,0,1,0,4.0
22413,33370,0,0,3,0,1,0,0,3,0,3.0
22414,33370,0,0,3,0,0,0,0,1,0,2.0
22417,33373,4,1,0,4,2,1,4,1,0,7.0
22418,33373,0,0,0,0,0,0,0,1,0,1.0
22419,33373,0,0,0,0,0,0,0,0,0,0.0
22421,33377,4,1,0,4,2,1,3,1,0,7.0
22422,33377,4,3,0,3,2,2,1,1,1,8.0
22423,33377,0,2,0,0,0,0,0,0,0,2.0
22452,33415,3,3,0,3,2,3,3,1,1,8.0
22453,33415,0,2,1,0,1,1,0,1,0,6.0
22454,33415,0,1,0,0,0,2,0,1,0,3.0
22455,33416,0,1,0,1,0,0,1,1,1,5.0
22456,33416,0,2,0,1,1,2,1,0,0,6.0
22457,33416,0,0,2,1,0,0,1,3,0,4.0
22474,33443,2,0,2,1,1,0,0,0,0,4.0
22475,33443,2,0,0,0,0,0,0,0,0,1.0
22476,33443,0,0,0,0,0,0,0,0,0,0.0
22505,33490,0,0,2,0,0,4,2,0,0,3.0
22506,33490,0,0,3,0,0,0,2,1,0,3.0
22507,33490,0,0,1,0,0,0,0,0,0,1.0
22540,33544,2,2,2,1,3,1,2,0,3,8.0
22541,33544,0,1,0,0,1,1,0,0,1,4.0
22542,33544,4,3,3,4,4,1,0,0,2,7.0
22550,33553,1,3,1,0,2,0,1,1,3,7.0
22551,33553,0,2,0,1,3,1,1,1,0,7.0
22552,33553,0,0,0,0,0,0,0,0,0,1.0
22563,33574,1,3,1,2,0,1,0,0,0,5.0
22564,33574,1,0,0,2,1,1,0,0,0,4.0
22565,33574,0,0,0,0,0,0,0,0,0,0.0
22586,33614,3,3,1,2,3,3,3,0,2,8.0
22587,33614,3,3,1,2,3,3,1,0,0,7.0
22588,33614,0,0,2,0,0,0,0,3,0,2.0
22591,33616,3,2,2,4,3,4,4,0,1,8.0
22592,33616,0,0,1,0,0,0,0,0,0,1.0
22593,33616,0,0,0,0,2,0,0,0,0,2.0
22594,33617,1,0,0,0,2,0,0,1,1,4.0
22595,33617,0,0,3,1,2,0,1,1,1,6.0
22596,33617,0,0,0,0,0,0,0,1,0,2.0
22607,33635,1,0,0,0,0,0,0,0,0,1.0
22608,33635,0,0,0,0,0,0,0,0,0,0.0
22609,33635,0,0,0,0,0,0,0,0,0,0.0
22608,33635,0,0,0,0,0,0,0,0,0,0.0
22609,33635,0,0,0,0,0,0,0,0,0,0.0
22610,33635,0,0,0,0,0,0,0,0,0,0.0
22611,33636,0,0,0,0,0,1,0,0,0,1.0
22612,33636,0,0,0,0,0,0,0,0,0,0.0
22613,33636,0,0,0,0,0,1,0,0,0,1.0
22658,33712,4,1,2,3,2,0,2,0,1,7.0
22659,33712,3,0,1,2,3,4,0,0,1,6.0
22660,33712,3,0,2,4,4,1,1,1,2,8.0
22665,33734,0,0,4,1,2,0,1,0,1,5.0
22666,33734,2,1,2,1,0,0,1,0,0,6.0
22667,33734,0,1,2,0,0,0,0,0,0,3.0
22668,33736,1,0,2,3,2,0,2,3,2,7.0
22669,33736,0,2,3,1,1,1,1,3,0,8.0
22670,33736,0,2,0,0,0,0,2,1,0,4.0
22673,33744,1,1,0,2,0,0,0,0,0,3.0
22674,33744,0,0,0,1,0,0,0,1,0,2.0
22675,33744,0,0,0,0,0,0,0,0,0,0.0
22677,33749,2,4,1,1,3,2,1,0,0,7.0
22678,33749,4,3,0,2,4,4,0,0,0,5.0
22679,33749,0,0,0,0,0,2,0,0,0,1.0
22684,33756,4,4,0,3,0,1,0,0,0,4.0
22685,33756,0,1,0,0,0,0,0,0,0,1.0
22686,33756,1,0,0,0,0,1,0,0,0,2.0
22696,33783,4,1,0,3,1,4,0,0,0,5.0
22697,33783,0,0,0,0,0,0,0,0,0,0.0
22698,33783,0,0,0,0,0,0,0,0,0,0.0
22722,33858,0,1,0,0,0,0,0,0,0,1.0
22723,33858,0,0,0,0,0,0,0,0,0,0.0
22724,33858,0,0,0,0,0,0,0,0,0,0.0
22729,33889,2,0,1,2,2,1,1,0,0,6.0
22730,33889,0,2,0,0,2,2,1,0,0,4.0
22731,33889,0,0,0,0,0,0,0,0,0,0.0
22745,33911,3,0,0,2,1,4,0,0,0,4.0
22746,33911,0,0,0,0,0,0,0,0,0,0.0
22747,33911,0,0,0,0,0,0,0,0,0,0.0
22759,33939,1,3,1,3,3,1,3,1,1,9.0
22760,33939,1,4,1,1,0,1,1,3,1,8.0
22761,33939,0,0,0,0,0,0,0,0,0,1.0
22779,33964,4,3,0,1,0,1,0,0,0,4.0
22780,33964,0,2,0,0,0,0,0,0,0,1.0
22781,33964,0,1,0,0,0,0,0,0,0,1.0
22782,33965,0,3,0,4,3,1,0,0,0,5.0
22783,33965,0,0,0,0,0,0,0,0,0,0.0
22784,33965,0,0,0,0,0,0,0,0,0,1.0
22785,33966,0,0,0,1,0,1,0,1,0,3.0
22786,33966,1,3,0,2,1,2,3,3,2,8.0
22787,33966,0,0,1,0,0,0,0,1,0,2.0
22798,33995,3,1,0,2,2,1,0,1,0,6.0
22799,33995,0,0,0,0,0,0,0,1,0,1.0
22800,33995,0,0,0,0,0,0,0,0,0,0.0
22801,33996,0,0,0,0,0,0,0,0,0,0.0
22802,33996,0,0,0,0,0,0,0,0,0,0.0
22803,33996,4,4,0,3,2,4,0,0,1,6.0
22814,34018,2,0,2,3,3,2,0,0,0,5.0
22815,34018,0,0,0,0,0,1,0,0,0,1.0
22816,34018,0,0,2,0,0,0,0,0,0,1.0
22826,34026,3,1,0,2,0,1,0,0,0,4.0
22827,34026,1,0,0,4,0,1,0,0,0,3.0
22828,34026,1,0,0,3,0,0,0,0,0,2.0
22832,34034,2,4,2,2,1,0,0,1,0,6.0
22833,34034,0,0,0,0,0,1,0,0,0,1.0
22834,34034,1,2,0,0,0,1,0,0,0,3.0
22857,34084,0,0,0,0,0,3,0,0,0,1.0
22858,34084,0,0,0,0,0,0,0,0,0,0.0
22859,34084,0,0,0,0,0,0,0,0,0,0.0
22891,34135,1,1,0,3,2,3,2,0,0,6.0
22892,34135,0,0,1,0,0,1,0,1,0,3.0
22893,34135,0,0,0,0,0,1,0,0,0,1.0
22897,34139,0,0,0,0,0,0,0,0,0,0.0
22898,34139,0,0,0,0,0,1,0,1,0,2.0
22899,34139,0,0,0,0,0,0,0,0,0,0.0
22902,34141,4,0,2,2,1,3,0,3,0,6.0
22903,34141,0,0,0,0,0,0,0,0,0,0.0
22904,34141,0,1,0,0,0,1,0,0,0,2.0
22905,34142,4,1,0,4,4,3,3,1,0,7.0
22906,34142,0,1,2,0,0,1,0,1,0,4.0
22907,34142,0,0,0,0,0,0,0,0,0,0.0
22908,34143,0,0,0,1,0,0,0,0,0,1.0
22909,34143,0,0,0,0,0,0,0,0,0,0.0
22910,34143,0,0,1,1,0,0,0,1,0,3.0
22914,34147,0,1,1,2,0,1,0,0,0,4.0
22915,34147,0,4,0,0,1,0,0,0,0,2.0
22916,34147,0,2,0,0,1,1,0,0,0,3.0
22919,34150,1,2,1,1,1,1,0,0,0,6.0
22920,34150,0,0,0,0,1,1,0,0,0,3.0
22921,34150,0,0,1,0,0,0,0,0,0,1.0
22927,34160,0,3,3,0,0,0,0,0,0,2.0
22928,34160,1,0,0,2,0,1,0,0,0,3.0
22929,34160,0,0,1,0,0,0,0,0,0,1.0
22935,34166,3,0,3,0,2,1,1,1,1,7.0
22936,34166,0,0,2,0,1,0,0,1,1,4.0
22937,34166,0,0,1,0,0,0,0,1,0,3.0
22942,34173,1,2,1,2,0,1,0,1,1,7.0
22943,34173,1,1,0,4,1,0,1,1,1,7.0
22944,34173,0,0,1,0,0,0,0,0,0,2.0
22959,34198,1,4,0,2,4,0,0,1,0,6.0
22960,34198,1,1,0,0,0,1,0,0,0,3.0
22961,34198,1,2,0,0,0,0,0,0,0,2.0
22962,34199,2,1,0,2,2,1,0,1,0,7.0
22963,34199,0,1,0,0,0,0,0,0,0,1.0
22964,34199,0,0,0,0,0,0,0,0,0,0.0
22970,34220,1,2,0,1,0,1,0,1,0,6.0
22971,34220,1,3,0,1,2,1,0,1,1,7.0
22972,34220,0,1,0,0,0,0,0,0,0,2.0
22977,34230,0,4,2,1,1,2,0,0,0,5.0
22978,34230,0,4,2,1,1,2,0,0,0,5.0
22979,34230,0,1,0,0,0,0,2,0,0,2.0
22986,34237,0,1,0,1,0,4,0,1,0,4.0
22987,34237,0,0,0,0,0,1,0,0,0,1.0
22988,34237,0,0,0,0,0,0,0,0,0,0.0
22991,34241,2,0,1,0,2,1,2,0,0,5.0
22992,34241,0,0,1,0,0,0,1,0,0,2.0
22993,34241,0,0,0,0,0,0,0,0,0,0.0
23005,34283,1,4,2,3,0,0,0,0,0,4.0
23006,34283,0,0,2,1,0,0,0,0,0,2.0
23007,34283,0,0,1,0,0,0,0,0,0,1.0
23013,34287,0,0,0,0,1,1,0,1,0,3.0
23014,34287,2,0,0,2,3,0,0,1,1,5.0
23015,34287,0,0,0,0,0,0,0,1,0,2.0
23017,34291,0,0,0,0,0,0,0,0,0,0.0
23018,34291,0,0,0,0,0,0,0,0,0,0.0
23019,34291,4,1,1,1,2,1,0,0,0,6.0
23023,34295,1,1,3,4,4,1,4,1,2,9.0
23024,34295,3,2,3,1,3,2,2,0,1,8.0
23025,34295,0,0,0,0,0,0,0,0,0,1.0
23029,34298,0,0,0,4,4,0,0,0,0,2.0
23030,34298,0,0,0,0,0,0,0,0,0,0.0
23031,34298,0,1,1,0,0,0,0,0,0,2.0
23064,34353,4,4,1,2,2,1,0,3,0,7.0
23065,34353,0,0,0,0,0,0,0,0,0,0.0
23066,34353,0,0,0,0,0,0,0,0,0,0.0
23081,34388,1,0,0,0,0,0,0,0,0,1.0
23082,34388,0,0,0,0,0,0,0,0,0,0.0
23083,34388,0,0,0,0,0,0,0,0,0,0.0
23089,34405,0,0,1,0,1,0,0,0,0,2.0
23090,34405,0,0,0,0,0,0,4,0,0,1.0
23091,34405,0,0,0,0,0,0,0,0,0,0.0
23092,34406,2,0,0,2,0,0,0,0,0,2.0
23093,34406,0,0,0,0,0,0,0,0,0,0.0
23094,34406,0,0,0,1,0,1,0,0,0,2.0
23102,34414,0,1,0,0,0,0,0,0,0,1.0
23103,34414,0,0,0,0,0,0,0,0,0,0.0
23104,34414,0,0,0,0,0,0,0,0,0,0.0
23106,34417,0,0,0,0,0,1,0,0,0,1.0
23107,34417,0,0,0,0,0,0,0,0,0,0.0
23108,34417,0,3,0,0,0,0,0,1,0,2.0
23113,34428,1,3,0,1,0,0,0,0,0,3.0
23114,34428,0,1,2,0,0,0,0,0,0,2.0
23115,34428,0,0,3,0,0,1,0,0,0,2.0
23114,34428,0,1,2,0,0,0,0,0,0,2.0
23115,34428,0,0,3,0,0,1,0,0,0,2.0
23116,34428,0,0,0,0,0,1,0,0,0,1.0
23118,34432,0,0,0,0,0,0,0,0,0,0.0
23119,34432,0,0,0,0,3,2,0,0,0,2.0
23120,34432,0,0,0,0,0,0,0,0,0,0.0
23124,34441,1,2,0,4,3,4,1,1,0,7.0
23125,34441,0,1,0,0,1,3,0,0,0,3.0
23126,34441,0,2,0,0,0,0,0,0,0,1.0
23129,34443,0,0,0,0,0,0,0,0,0,0.0
23130,34443,0,0,0,0,0,0,0,0,0,0.0
23131,34443,0,0,0,0,0,0,0,0,0,0.0
23134,34452,3,1,1,2,1,1,0,0,0,6.0
23135,34452,1,0,1,0,0,1,0,0,0,3.0
23136,34452,0,0,0,0,0,0,0,3,0,1.0
23195,34552,1,4,1,1,2,0,0,1,0,6.0
23196,34552,1,2,0,1,1,1,0,1,0,6.0
23197,34552,0,0,0,0,0,0,0,0,0,0.0
23226,34596,0,0,0,0,0,0,0,0,0,0.0
23227,34596,0,1,0,0,0,0,0,0,0,1.0
23228,34596,4,4,1,4,4,2,0,0,0,6.0
23252,34638,2,1,0,0,0,1,3,0,0,4.0
23253,34638,0,0,0,0,0,0,0,0,0,0.0
23254,34638,0,0,0,0,0,0,0,0,0,0.0
23255,34639,0,1,0,0,0,1,0,3,0,3.0
23256,34639,0,0,0,0,0,0,0,0,0,0.0
23257,34639,0,0,0,0,0,0,0,0,0,0.0
23269,34656,1,0,0,2,1,1,0,0,0,4.0
23270,34656,2,0,1,2,0,0,0,3,0,4.0
23271,34656,0,0,1,0,0,0,0,1,0,2.0
23272,34658,0,0,1,0,0,0,0,0,0,1.0
23273,34658,0,0,0,0,0,0,0,0,0,0.0
23274,34658,0,0,0,0,0,0,0,0,0,0.0
23278,34666,2,0,2,2,4,0,0,0,0,4.0
23279,34666,3,0,0,0,0,0,0,0,1,2.0
23280,34666,0,0,0,0,0,0,0,0,0,1.0
23281,34667,2,0,1,2,1,1,0,0,1,6.0
23282,34667,1,0,0,0,0,1,0,0,0,2.0
23283,34667,0,0,0,0,0,0,0,0,0,0.0
23285,34669,0,3,0,0,0,0,3,0,0,2.0
23286,34669,0,1,0,0,0,0,0,0,0,1.0
23287,34669,0,3,1,0,0,0,3,0,0,3.0
23291,34673,0,0,0,1,2,0,0,0,0,3.0
23292,34673,0,0,0,0,0,0,0,0,0,0.0
23293,34673,0,0,0,0,0,0,0,0,0,0.0
23296,34678,4,4,1,2,2,4,0,1,0,7.0
23297,34678,3,4,0,0,2,4,0,0,0,4.0
23298,34678,0,0,0,0,0,0,0,0,0,0.0
23299,34679,3,4,1,2,4,1,0,1,0,7.0
23300,34679,4,4,1,2,1,4,0,0,0,6.0
23301,34679,0,0,0,0,0,0,0,0,0,0.0
23307,34685,0,0,0,0,0,0,0,0,0,0.0
23308,34685,0,0,0,0,2,0,0,0,0,1.0
23309,34685,0,1,0,0,0,0,0,0,0,1.0
23317,34705,3,3,0,0,0,1,0,0,0,3.0
23318,34705,3,3,3,2,3,1,0,0,0,6.0
23319,34705,0,0,1,0,0,1,0,0,0,2.0
23329,34716,1,0,1,2,4,2,0,0,0,6.0
23330,34716,3,0,1,4,4,2,0,0,1,6.0
23331,34716,0,0,0,0,0,0,0,0,0,0.0
23367,34762,1,1,2,4,2,1,0,3,0,7.0
23368,34762,0,0,1,1,1,0,0,1,0,4.0
23369,34762,0,0,1,0,0,0,0,0,0,1.0
23384,34771,0,0,4,0,1,4,0,3,1,5.0
23385,34771,0,1,4,1,0,3,3,3,1,7.0
23386,34771,0,0,1,0,1,0,1,1,1,5.0
23385,34771,0,1,4,1,0,3,3,3,1,7.0
23386,34771,0,0,1,0,1,0,1,1,1,5.0
23387,34771,0,1,2,0,1,2,0,1,0,5.0
23386,34771,0,0,1,0,1,0,1,1,1,5.0
23387,34771,0,1,2,0,1,2,0,1,0,5.0
23388,34771,0,0,1,0,1,1,0,1,0,5.0
23398,34783,4,3,0,2,1,4,4,0,1,7.0
23399,34783,0,0,0,0,0,0,0,1,0,1.0
23400,34783,0,0,1,0,0,0,0,1,0,2.0
23401,34784,4,0,1,3,3,1,0,0,1,6.0
23402,34784,4,2,3,4,1,4,2,0,1,8.0
23403,34784,0,0,0,0,0,0,0,0,0,0.0
23415,34802,4,4,0,4,4,4,0,0,0,5.0
23416,34802,3,4,1,2,1,4,0,0,0,6.0
23417,34802,0,0,0,0,0,0,0,0,0,0.0
23432,34825,1,0,2,2,4,2,2,1,0,7.0
23433,34825,0,0,0,0,0,0,0,0,0,0.0
23434,34825,0,1,0,0,1,0,0,1,0,3.0
23447,34843,1,0,2,2,0,0,0,1,0,4.0
23448,34843,0,0,0,2,1,1,0,1,0,4.0
23449,34843,0,0,0,0,0,0,0,0,0,0.0
23452,34846,1,2,1,0,0,0,4,3,1,6.0
23453,34846,3,0,0,0,2,1,1,0,0,4.0
23454,34846,0,2,2,2,0,0,1,0,0,4.0
23473,34883,1,0,1,2,0,2,0,0,0,4.0
23474,34883,1,0,1,0,0,1,0,0,0,3.0
23475,34883,0,0,0,0,0,1,0,0,0,1.0
23478,34887,1,0,0,2,0,0,0,0,0,2.0
23479,34887,0,0,4,0,0,0,0,0,0,1.0
23480,34887,0,0,2,0,0,0,0,0,0,1.0
23496,34914,0,1,0,0,0,1,0,1,0,4.0
23497,34914,0,2,1,0,1,2,0,1,0,5.0
23498,34914,0,0,0,0,0,0,0,0,0,0.0
23520,34952,2,3,3,2,1,0,1,1,2,8.0
23521,34952,1,4,0,2,1,1,0,0,0,6.0
23522,34952,0,0,0,0,0,0,1,0,0,1.0
23526,34962,2,1,2,2,2,3,0,0,1,7.0
23527,34962,0,0,3,0,2,0,0,0,0,2.0
23528,34962,0,0,2,0,0,0,0,0,0,1.0
23529,34965,2,0,1,2,2,2,0,0,0,6.0
23530,34965,0,0,2,0,1,1,0,0,1,4.0
23531,34965,0,0,0,0,0,0,0,0,0,0.0
23532,34967,0,0,2,0,1,2,0,0,0,4.0
23533,34967,0,0,2,0,1,1,0,0,0,4.0
23534,34967,0,0,0,0,0,0,0,0,0,0.0
23535,34968,2,2,3,1,0,1,0,0,1,6.0
23536,34968,0,1,1,2,0,1,1,0,0,5.0
23537,34968,0,0,2,0,0,0,0,0,0,1.0
23552,34983,2,4,1,4,4,2,0,3,1,8.0
23553,34983,2,4,2,4,2,2,0,3,0,8.0
23554,34983,0,0,0,0,0,0,0,0,0,0.0
23558,34989,0,1,1,1,2,1,0,0,0,6.0
23559,34989,0,0,1,0,1,1,0,0,0,4.0
23560,34989,0,0,0,0,0,0,0,0,0,0.0
23565,34994,1,0,1,4,4,0,3,1,1,7.0
23566,34994,4,1,0,4,4,1,2,1,1,8.0
23567,34994,2,0,0,2,3,0,0,1,0,4.0
23571,35002,0,0,0,0,0,0,0,0,0,0.0
23572,35002,0,0,0,0,0,0,0,0,0,0.0
23573,35002,0,0,0,0,0,0,0,0,0,0.0
23596,35037,2,2,1,0,1,1,0,0,0,6.0
23597,35037,3,4,0,1,2,2,0,0,1,6.0
23598,35037,0,0,0,0,0,1,0,0,0,1.0
23615,35056,3,4,1,2,1,2,0,3,0,7.0
23616,35056,1,0,3,0,4,1,0,3,0,5.0
23617,35056,0,0,3,0,0,0,0,1,0,2.0
23637,35069,0,2,3,2,3,4,1,0,0,6.0
23638,35069,4,2,0,4,4,1,0,0,0,5.0
23639,35069,0,0,0,0,0,0,0,0,0,0.0
23645,35081,0,0,3,1,1,1,0,0,0,5.0
23646,35081,0,0,0,0,1,1,0,0,0,3.0
23647,35081,0,0,0,0,0,0,0,0,0,0.0
23654,35085,2,0,1,0,0,0,0,1,0,3.0
23655,35085,0,0,1,0,0,0,0,0,0,1.0
23656,35085,0,0,0,0,0,0,0,0,0,0.0
23723,35160,1,2,1,2,2,0,0,0,0,5.0
23724,35160,0,0,0,0,0,0,0,0,0,0.0
23725,35160,0,0,0,0,0,0,0,0,0,0.0
23728,35165,0,0,0,2,1,1,0,1,0,4.0
23729,35165,0,2,0,0,0,0,0,0,0,1.0
23730,35165,0,0,0,0,0,0,0,0,0,0.0
23764,35205,2,2,3,4,2,1,0,0,1,7.0
23765,35205,0,1,2,2,3,1,1,0,1,7.0
23766,35205,0,0,0,0,0,0,0,0,0,0.0
23821,35270,4,4,4,3,3,0,0,0,1,6.0
23822,35270,3,2,3,2,1,0,0,0,1,6.0
23823,35270,0,0,0,0,0,0,0,0,0,0.0
23825,35273,0,1,0,0,0,0,0,0,0,1.0
23826,35273,0,1,0,1,0,0,0,0,0,2.0
23827,35273,0,1,0,0,0,1,0,0,0,2.0
23832,35280,4,2,0,1,1,1,0,0,0,5.0
23833,35280,1,4,0,3,3,1,0,1,0,7.0
23834,35280,0,0,0,0,0,0,0,0,0,1.0
23841,35298,3,2,2,2,2,3,2,3,0,8.0
23842,35298,0,2,0,0,0,0,0,1,0,2.0
23843,35298,0,2,0,0,0,0,0,1,0,2.0
23931,35410,1,0,1,1,1,1,0,0,0,5.0
23932,35410,0,0,0,1,1,0,0,0,0,2.0
23933,35410,0,0,0,0,0,0,0,0,0,0.0
23957,35441,1,0,2,1,2,1,0,0,1,6.0
23958,35441,0,0,0,1,1,0,0,0,0,3.0
23959,35441,0,0,1,0,0,0,0,0,0,2.0
23982,35479,0,1,3,0,1,0,0,0,1,4.0
23983,35479,0,1,3,0,0,1,0,0,1,4.0
23984,35479,0,1,0,1,0,0,0,0,0,2.0
23985,35480,1,0,1,1,1,0,0,0,0,5.0
23986,35480,0,2,3,2,2,1,0,0,0,6.0
23987,35480,0,0,0,0,0,0,0,0,0,1.0
23988,35481,1,2,2,1,2,0,0,0,1,6.0
23989,35481,0,1,2,2,2,1,0,0,0,5.0
23990,35481,3,2,1,2,2,0,0,0,0,5.0
24011,35529,0,1,0,1,1,1,0,0,0,4.0
24012,35529,1,0,4,0,1,1,0,1,0,5.0
24013,35529,0,1,1,1,0,0,0,0,0,3.0
24022,35539,0,0,2,1,0,1,0,0,2,4.0
24023,35539,1,3,0,1,1,1,0,1,0,6.0
24024,35539,0,0,0,0,0,0,0,0,0,0.0
24025,35540,1,0,0,4,2,0,0,0,0,4.0
24026,35540,3,3,0,2,2,1,0,0,1,6.0
24027,35540,1,0,0,0,0,0,0,0,0,2.0
24055,35584,2,1,0,4,4,1,0,1,0,6.0
24056,35584,1,3,1,3,3,2,0,1,1,8.0
24057,35584,0,0,0,0,0,0,0,0,0,1.0
24058,35590,2,0,1,0,0,2,1,0,0,4.0
24059,35590,2,2,0,0,2,2,0,0,0,4.0
24060,35590,0,0,0,0,0,0,0,0,0,0.0
24065,35618,4,4,0,3,3,4,0,0,1,6.0
24066,35618,4,4,3,4,4,1,0,1,1,8.0
24067,35618,2,0,2,2,0,0,0,0,0,3.0
24073,35628,2,2,0,2,3,1,0,0,0,5.0
24074,35628,3,4,0,4,3,3,0,0,0,5.0
24075,35628,1,1,0,1,1,1,0,0,0,5.0
24093,35656,2,3,3,1,1,3,4,1,4,9.0
24094,35656,2,2,2,1,2,2,1,1,3,9.0
24095,35656,0,2,2,0,0,0,0,0,0,3.0
24101,35662,0,1,2,0,0,0,0,0,0,2.0
24102,35662,0,0,0,0,0,0,0,0,0,0.0
24103,35662,0,3,1,0,0,0,0,0,0,2.0
24123,35689,0,0,0,0,3,2,0,1,4,4.0
24124,35689,0,0,0,0,1,0,0,3,0,2.0
24125,35689,0,0,0,0,0,1,0,1,0,2.0
24131,35701,0,2,0,1,1,0,0,0,0,3.0
24132,35701,0,0,0,0,0,0,0,0,0,0.0
24133,35701,0,0,0,0,0,0,0,0,0,0.0
24147,35752,2,1,2,1,2,0,0,0,0,5.0
24148,35752,1,1,1,0,1,1,0,0,0,5.0
24149,35752,0,0,0,0,0,0,0,0,0,0.0
24151,35758,2,2,3,1,2,0,4,1,2,8.0
24152,35758,0,1,0,1,1,0,0,1,0,5.0
24153,35758,0,0,2,0,2,0,4,1,1,5.0
24193,35812,0,0,0,0,0,0,0,0,0,0.0
24194,35812,0,0,0,0,0,0,0,0,0,0.0
24195,35812,0,0,0,0,0,0,0,0,0,0.0
